# Time,Training Loss
5.820000000000000000e+06,1.630127191543579102e+00
5.825000000000000000e+06,1.519923567771911621e+00
5.830000000000000000e+06,2.300833702087402344e+00
5.835000000000000000e+06,1.835408329963684082e+00
5.840000000000000000e+06,2.829628467559814453e+00
5.845000000000000000e+06,3.767702579498291016e+00
5.850000000000000000e+06,2.382029771804809570e+00
5.855000000000000000e+06,2.825151443481445312e+00
5.860000000000000000e+06,2.919822931289672852e+00
5.865000000000000000e+06,2.106873273849487305e+00
5.870000000000000000e+06,3.127307176589965820e+00
5.875000000000000000e+06,4.103502750396728516e+00
5.880000000000000000e+06,2.244084835052490234e+00
5.885000000000000000e+06,2.914520740509033203e+00
5.890000000000000000e+06,2.046763420104980469e+00
5.895000000000000000e+06,3.809944868087768555e+00
5.900000000000000000e+06,3.497970819473266602e+00
5.905000000000000000e+06,2.108279228210449219e+00
5.910000000000000000e+06,4.160785675048828125e+00
5.915000000000000000e+06,1.348313331604003906e+00
5.920000000000000000e+06,2.388861179351806641e+00
5.925000000000000000e+06,3.031293869018554688e+00
5.930000000000000000e+06,2.326973676681518555e+00
5.935000000000000000e+06,1.884201765060424805e+00
5.940000000000000000e+06,1.124548912048339844e+00
5.945000000000000000e+06,1.792307019233703613e+00
5.950000000000000000e+06,2.678800821304321289e+00
5.955000000000000000e+06,2.504838466644287109e+00
5.960000000000000000e+06,2.891868829727172852e+00
5.965000000000000000e+06,2.899601936340332031e+00
5.970000000000000000e+06,2.823334217071533203e+00
5.975000000000000000e+06,5.153149127960205078e+00
5.980000000000000000e+06,1.906712293624877930e+00
5.985000000000000000e+06,2.985240936279296875e+00
5.990000000000000000e+06,2.373167276382446289e+00
5.995000000000000000e+06,1.082977652549743652e+00
6.000000000000000000e+06,1.811100244522094727e+00
6.005000000000000000e+06,8.779793381690979004e-01
6.010000000000000000e+06,1.673345327377319336e+00
6.015000000000000000e+06,2.189679145812988281e+00
6.020000000000000000e+06,1.760138511657714844e+00
6.025000000000000000e+06,3.585561275482177734e+00
6.030000000000000000e+06,2.019190788269042969e+00
6.035000000000000000e+06,5.320039272308349609e+00
6.040000000000000000e+06,2.051390171051025391e+00
6.045000000000000000e+06,1.684406995773315430e+00
6.050000000000000000e+06,1.922248005867004395e+00
6.055000000000000000e+06,2.429138183593750000e+00
6.060000000000000000e+06,2.157051563262939453e+00
6.065000000000000000e+06,2.120627880096435547e+00
6.070000000000000000e+06,2.733875513076782227e+00
6.075000000000000000e+06,1.732126593589782715e+00
6.080000000000000000e+06,2.153243064880371094e+00
6.085000000000000000e+06,2.677172422409057617e+00
6.090000000000000000e+06,1.720138549804687500e+00
6.095000000000000000e+06,2.144337177276611328e+00
6.100000000000000000e+06,4.084433078765869141e+00
6.105000000000000000e+06,3.925679683685302734e+00
6.110000000000000000e+06,2.965413331985473633e+00
6.115000000000000000e+06,2.592787981033325195e+00
6.120000000000000000e+06,1.838457465171813965e+00
6.125000000000000000e+06,1.202663421630859375e+00
6.130000000000000000e+06,2.250710010528564453e+00
6.135000000000000000e+06,2.003567695617675781e+00
6.140000000000000000e+06,4.168737888336181641e+00
6.145000000000000000e+06,2.271519184112548828e+00
6.150000000000000000e+06,2.165469408035278320e+00
6.155000000000000000e+06,2.261328220367431641e+00
6.160000000000000000e+06,2.481642246246337891e+00
6.165000000000000000e+06,1.813560009002685547e+00
6.170000000000000000e+06,2.422828912734985352e+00
6.175000000000000000e+06,3.456982135772705078e+00
6.180000000000000000e+06,2.294131040573120117e+00
6.185000000000000000e+06,1.527060508728027344e+00
6.190000000000000000e+06,1.816992759704589844e+00
6.195000000000000000e+06,1.620067477226257324e+00
6.200000000000000000e+06,1.347751140594482422e+00
6.205000000000000000e+06,3.464209079742431641e+00
6.210000000000000000e+06,3.992734909057617188e+00
6.215000000000000000e+06,2.399259805679321289e+00
6.220000000000000000e+06,1.616450309753417969e+00
6.225000000000000000e+06,2.201535463333129883e+00
6.230000000000000000e+06,3.075399398803710938e+00
6.235000000000000000e+06,2.072062253952026367e+00
6.240000000000000000e+06,1.579072594642639160e+00
6.245000000000000000e+06,1.865000724792480469e+00
6.250000000000000000e+06,2.560103416442871094e+00
6.255000000000000000e+06,2.749262571334838867e+00
6.260000000000000000e+06,3.808746814727783203e+00
6.265000000000000000e+06,1.925256967544555664e+00
6.270000000000000000e+06,3.084666013717651367e+00
6.275000000000000000e+06,6.918017268180847168e-01
6.280000000000000000e+06,1.956550598144531250e+00
6.285000000000000000e+06,2.272139787673950195e+00
6.290000000000000000e+06,2.210561752319335938e+00
6.295000000000000000e+06,7.040061354637145996e-01
6.300000000000000000e+06,1.185770869255065918e+00
6.305000000000000000e+06,1.433624029159545898e+00
6.310000000000000000e+06,2.658258914947509766e+00
6.315000000000000000e+06,2.888733625411987305e+00
6.320000000000000000e+06,2.545466184616088867e+00
6.325000000000000000e+06,2.421776771545410156e+00
6.330000000000000000e+06,1.553401947021484375e+00
6.335000000000000000e+06,2.318842887878417969e+00
6.340000000000000000e+06,1.751008391380310059e+00
6.345000000000000000e+06,1.877607941627502441e+00
6.350000000000000000e+06,2.201845169067382812e+00
6.355000000000000000e+06,6.445488333702087402e-01
6.360000000000000000e+06,1.914950251579284668e+00
6.365000000000000000e+06,2.242928028106689453e+00
6.370000000000000000e+06,1.417576551437377930e+00
6.375000000000000000e+06,1.437243580818176270e+00
6.380000000000000000e+06,3.415283679962158203e+00
6.385000000000000000e+06,3.099131107330322266e+00
6.390000000000000000e+06,3.193753719329833984e+00
6.395000000000000000e+06,1.622685194015502930e+00
6.400000000000000000e+06,1.806035161018371582e+00
6.405000000000000000e+06,4.118447780609130859e+00
6.410000000000000000e+06,2.417014122009277344e+00
6.415000000000000000e+06,1.268566727638244629e+00
6.420000000000000000e+06,1.799121141433715820e+00
6.425000000000000000e+06,3.108542680740356445e+00
6.430000000000000000e+06,2.186946630477905273e+00
6.435000000000000000e+06,9.099670648574829102e-01
6.440000000000000000e+06,1.960245609283447266e+00
6.445000000000000000e+06,2.543325424194335938e+00
6.450000000000000000e+06,2.762090206146240234e+00
6.455000000000000000e+06,3.255159854888916016e+00
6.460000000000000000e+06,2.230224132537841797e+00
6.465000000000000000e+06,2.390316009521484375e+00
6.470000000000000000e+06,2.776832103729248047e+00
6.475000000000000000e+06,9.452664256095886230e-01
6.480000000000000000e+06,9.895294904708862305e-01
6.485000000000000000e+06,1.838474273681640625e+00
6.490000000000000000e+06,1.843358755111694336e+00
6.495000000000000000e+06,7.309149503707885742e-01
6.500000000000000000e+06,2.040832281112670898e+00
6.505000000000000000e+06,9.136998653411865234e-01
6.510000000000000000e+06,1.863481760025024414e+00
6.515000000000000000e+06,1.695298433303833008e+00
6.520000000000000000e+06,2.941419839859008789e+00
6.525000000000000000e+06,2.045049190521240234e+00
6.530000000000000000e+06,1.575460553169250488e+00
6.535000000000000000e+06,9.265573620796203613e-01
6.540000000000000000e+06,3.058267354965209961e+00
6.545000000000000000e+06,2.114725112915039062e+00
6.550000000000000000e+06,2.273355007171630859e+00
6.555000000000000000e+06,2.380392074584960938e+00
6.560000000000000000e+06,1.678228259086608887e+00
6.565000000000000000e+06,1.539673447608947754e+00
6.570000000000000000e+06,4.003296852111816406e+00
6.575000000000000000e+06,1.423429250717163086e+00
6.580000000000000000e+06,2.305174112319946289e+00
6.585000000000000000e+06,1.950839161872863770e+00
6.590000000000000000e+06,2.757677316665649414e+00
6.595000000000000000e+06,2.038559913635253906e+00
6.600000000000000000e+06,1.177800178527832031e+00
6.605000000000000000e+06,3.554567575454711914e+00
6.610000000000000000e+06,1.985809683799743652e+00
6.615000000000000000e+06,1.126257061958312988e+00
6.620000000000000000e+06,3.035652637481689453e+00
6.625000000000000000e+06,6.717204570770263672e+00
6.630000000000000000e+06,2.015457630157470703e+00
6.635000000000000000e+06,2.213159799575805664e+00
6.640000000000000000e+06,2.054535627365112305e+00
6.645000000000000000e+06,1.774118542671203613e+00
6.650000000000000000e+06,1.758478760719299316e+00
6.655000000000000000e+06,2.067670822143554688e+00
6.660000000000000000e+06,1.973812699317932129e+00
6.665000000000000000e+06,2.151426315307617188e+00
6.670000000000000000e+06,2.395075798034667969e+00
6.675000000000000000e+06,1.874685287475585938e+00
6.680000000000000000e+06,2.671780586242675781e+00
6.685000000000000000e+06,2.003377437591552734e+00
6.690000000000000000e+06,1.603612184524536133e+00
6.695000000000000000e+06,1.759520053863525391e+00
6.700000000000000000e+06,1.425978779792785645e+00
6.705000000000000000e+06,1.971427559852600098e+00
6.710000000000000000e+06,1.800967454910278320e+00
6.715000000000000000e+06,1.658475756645202637e+00
6.720000000000000000e+06,2.447773456573486328e+00
6.725000000000000000e+06,1.739417314529418945e+00
6.730000000000000000e+06,1.677205085754394531e+00
6.735000000000000000e+06,3.864187240600585938e+00
6.740000000000000000e+06,3.533436775207519531e+00
6.745000000000000000e+06,2.232110023498535156e+00
6.750000000000000000e+06,2.020711421966552734e+00
6.755000000000000000e+06,2.160185813903808594e+00
6.760000000000000000e+06,3.553931236267089844e+00
6.765000000000000000e+06,3.088847637176513672e+00
6.770000000000000000e+06,1.988755464553833008e+00
6.775000000000000000e+06,1.588111281394958496e+00
6.780000000000000000e+06,1.953888654708862305e+00
6.785000000000000000e+06,1.471091866493225098e+00
6.790000000000000000e+06,2.856818437576293945e+00
6.795000000000000000e+06,2.311893463134765625e+00
6.800000000000000000e+06,1.250308156013488770e+00
6.805000000000000000e+06,2.040319919586181641e+00
6.810000000000000000e+06,2.836463451385498047e+00
6.815000000000000000e+06,1.630737066268920898e+00
6.820000000000000000e+06,1.846687793731689453e+00
6.825000000000000000e+06,2.119509220123291016e+00
6.830000000000000000e+06,2.015840530395507812e+00
6.835000000000000000e+06,2.244362831115722656e+00
6.840000000000000000e+06,3.634970426559448242e+00
6.845000000000000000e+06,4.813205718994140625e+00
6.850000000000000000e+06,2.010440349578857422e+00
6.855000000000000000e+06,2.147330284118652344e+00
6.860000000000000000e+06,1.765667080879211426e+00
6.865000000000000000e+06,2.655496597290039062e+00
6.870000000000000000e+06,2.355684280395507812e+00
6.875000000000000000e+06,5.975211143493652344e+00
6.880000000000000000e+06,4.094007492065429688e+00
6.885000000000000000e+06,1.841127753257751465e+00
6.890000000000000000e+06,2.288124084472656250e+00
6.895000000000000000e+06,5.542172431945800781e+00
6.900000000000000000e+06,1.520806550979614258e+00
6.905000000000000000e+06,3.522977352142333984e+00
6.910000000000000000e+06,1.908538579940795898e+00
6.915000000000000000e+06,2.624169349670410156e+00
6.920000000000000000e+06,2.318515300750732422e+00
6.925000000000000000e+06,3.370566844940185547e+00
6.930000000000000000e+06,3.851546764373779297e+00
6.935000000000000000e+06,2.553201436996459961e+00
6.940000000000000000e+06,9.350322484970092773e-01
6.945000000000000000e+06,2.667994737625122070e+00
6.950000000000000000e+06,3.070191621780395508e+00
6.955000000000000000e+06,2.208854198455810547e+00
6.960000000000000000e+06,4.277550697326660156e+00
6.965000000000000000e+06,2.578991413116455078e+00
6.970000000000000000e+06,2.675232410430908203e+00
6.975000000000000000e+06,2.260130882263183594e+00
6.980000000000000000e+06,1.696491479873657227e+00
6.985000000000000000e+06,3.885606288909912109e+00
6.990000000000000000e+06,1.893378615379333496e+00
6.995000000000000000e+06,1.535529613494873047e+00
7.000000000000000000e+06,9.620895385742187500e-01
7.005000000000000000e+06,1.408829987049102783e-01
7.010000000000000000e+06,3.409486532211303711e+00
7.015000000000000000e+06,4.372033596038818359e+00
7.020000000000000000e+06,3.082519769668579102e+00
7.025000000000000000e+06,1.961132407188415527e+00
7.030000000000000000e+06,2.427107095718383789e+00
7.035000000000000000e+06,2.043107509613037109e+00
7.040000000000000000e+06,1.902714967727661133e+00
7.045000000000000000e+06,1.904219269752502441e+00
7.050000000000000000e+06,4.498072147369384766e+00
7.055000000000000000e+06,2.706431388854980469e+00
7.060000000000000000e+06,9.190642833709716797e-01
7.065000000000000000e+06,2.912861347198486328e+00
7.070000000000000000e+06,1.298750519752502441e+00
7.075000000000000000e+06,2.656130313873291016e+00
7.080000000000000000e+06,2.427231550216674805e+00
7.085000000000000000e+06,2.060381174087524414e+00
7.090000000000000000e+06,4.425975322723388672e+00
7.095000000000000000e+06,3.022391796112060547e+00
7.100000000000000000e+06,4.579295158386230469e+00
7.105000000000000000e+06,1.698966145515441895e+00
7.110000000000000000e+06,2.223902225494384766e+00
7.115000000000000000e+06,2.855961322784423828e+00
7.120000000000000000e+06,2.886616706848144531e+00
7.125000000000000000e+06,2.885339736938476562e+00
7.130000000000000000e+06,2.324141979217529297e+00
7.135000000000000000e+06,6.687083721160888672e+00
7.140000000000000000e+06,2.861670970916748047e+00
7.145000000000000000e+06,4.200260043144226074e-01
7.150000000000000000e+06,4.360924243927001953e+00
7.155000000000000000e+06,2.078953266143798828e+00
7.160000000000000000e+06,2.890200138092041016e+00
7.165000000000000000e+06,1.972597599029541016e+00
7.170000000000000000e+06,2.129797458648681641e+00
7.175000000000000000e+06,1.820092797279357910e+00
7.180000000000000000e+06,2.248623609542846680e+00
7.185000000000000000e+06,2.195152282714843750e+00
7.190000000000000000e+06,3.113968372344970703e+00
7.195000000000000000e+06,1.889514684677124023e+00
7.200000000000000000e+06,2.588880538940429688e+00
7.205000000000000000e+06,2.396412849426269531e+00
7.210000000000000000e+06,1.697385072708129883e+00
7.215000000000000000e+06,2.052069187164306641e+00
7.220000000000000000e+06,1.700107932090759277e+00
7.225000000000000000e+06,1.923423290252685547e+00
7.230000000000000000e+06,2.300083160400390625e+00
7.235000000000000000e+06,1.845644354820251465e+00
7.240000000000000000e+06,2.714324474334716797e+00
7.245000000000000000e+06,2.245244264602661133e+00
7.250000000000000000e+06,2.765420913696289062e+00
7.255000000000000000e+06,3.221083641052246094e+00
7.260000000000000000e+06,2.254645109176635742e+00
7.265000000000000000e+06,2.535306453704833984e+00
7.270000000000000000e+06,4.050192356109619141e+00
7.275000000000000000e+06,2.010766506195068359e+00
7.280000000000000000e+06,1.897644996643066406e+00
7.285000000000000000e+06,1.598660111427307129e+00
7.290000000000000000e+06,2.340520381927490234e+00
7.295000000000000000e+06,2.198811769485473633e+00
7.300000000000000000e+06,2.486787319183349609e+00
7.305000000000000000e+06,2.565230846405029297e+00
7.310000000000000000e+06,2.713898181915283203e+00
7.315000000000000000e+06,2.454214096069335938e+00
7.320000000000000000e+06,1.416143298149108887e+00
7.325000000000000000e+06,3.575903415679931641e+00
7.330000000000000000e+06,2.152929782867431641e+00
7.335000000000000000e+06,1.777030467987060547e+00
7.340000000000000000e+06,2.426760196685791016e+00
7.345000000000000000e+06,2.121335029602050781e+00
7.350000000000000000e+06,1.937094092369079590e+00
7.355000000000000000e+06,3.072455406188964844e+00
7.360000000000000000e+06,2.081122398376464844e+00
7.365000000000000000e+06,1.246369242668151855e+00
7.370000000000000000e+06,1.944832444190979004e+00
7.375000000000000000e+06,4.155643463134765625e+00
7.380000000000000000e+06,4.165193080902099609e+00
7.385000000000000000e+06,2.123169660568237305e+00
7.390000000000000000e+06,1.449825882911682129e+00
7.395000000000000000e+06,2.103834390640258789e+00
7.400000000000000000e+06,3.889774799346923828e+00
7.405000000000000000e+06,2.533936977386474609e+00
7.410000000000000000e+06,2.670521259307861328e+00
7.415000000000000000e+06,1.977902650833129883e+00
7.420000000000000000e+06,2.764469385147094727e+00
7.425000000000000000e+06,1.895144820213317871e+00
7.430000000000000000e+06,2.379757881164550781e+00
7.435000000000000000e+06,2.308345317840576172e+00
7.440000000000000000e+06,1.319023728370666504e+00
7.445000000000000000e+06,2.129485607147216797e+00
7.450000000000000000e+06,3.111793041229248047e+00
7.455000000000000000e+06,2.913668155670166016e+00
7.460000000000000000e+06,3.681557178497314453e+00
7.465000000000000000e+06,2.691340446472167969e+00
7.470000000000000000e+06,2.888876438140869141e+00
7.475000000000000000e+06,1.967705726623535156e+00
7.480000000000000000e+06,2.549656391143798828e+00
7.485000000000000000e+06,2.212736845016479492e+00
7.490000000000000000e+06,2.499893903732299805e+00
7.495000000000000000e+06,1.894540667533874512e+00
7.500000000000000000e+06,2.466016769409179688e+00
7.505000000000000000e+06,3.742050647735595703e+00
7.510000000000000000e+06,1.857316613197326660e+00
7.515000000000000000e+06,1.315934777259826660e+00
7.520000000000000000e+06,2.941789150238037109e+00
7.525000000000000000e+06,2.638058662414550781e+00
7.530000000000000000e+06,2.530125141143798828e+00
7.535000000000000000e+06,1.906436562538146973e+00
7.540000000000000000e+06,1.613888502120971680e+00
7.545000000000000000e+06,1.926093220710754395e+00
7.550000000000000000e+06,1.885122776031494141e+00
7.555000000000000000e+06,1.774629592895507812e+00
7.560000000000000000e+06,2.499053478240966797e+00
7.565000000000000000e+06,1.354671359062194824e+00
7.570000000000000000e+06,5.530743598937988281e-01
7.575000000000000000e+06,1.628238320350646973e+00
7.580000000000000000e+06,1.918846249580383301e+00
7.585000000000000000e+06,1.371951222419738770e+00
7.590000000000000000e+06,2.326157808303833008e+00
7.595000000000000000e+06,1.344721436500549316e+00
7.600000000000000000e+06,1.471591353416442871e+00
7.605000000000000000e+06,3.111600637435913086e+00
7.610000000000000000e+06,2.121856689453125000e+00
7.615000000000000000e+06,2.974933385848999023e+00
7.620000000000000000e+06,5.590131282806396484e+00
7.625000000000000000e+06,4.588329315185546875e+00
7.630000000000000000e+06,4.343026638031005859e+00
7.635000000000000000e+06,2.535656929016113281e+00
7.640000000000000000e+06,1.641048312187194824e+00
7.645000000000000000e+06,2.418977737426757812e+00
7.650000000000000000e+06,2.010273456573486328e+00
7.655000000000000000e+06,9.152714014053344727e-01
7.660000000000000000e+06,2.089992046356201172e+00
7.665000000000000000e+06,2.621079206466674805e+00
7.670000000000000000e+06,4.193783283233642578e+00
7.675000000000000000e+06,1.660604357719421387e+00
7.680000000000000000e+06,1.766398310661315918e+00
7.685000000000000000e+06,2.849586248397827148e+00
7.690000000000000000e+06,2.121593236923217773e+00
7.695000000000000000e+06,3.097595691680908203e+00
7.700000000000000000e+06,2.300134658813476562e+00
7.705000000000000000e+06,2.426424980163574219e+00
7.710000000000000000e+06,8.031769841909408569e-02
7.715000000000000000e+06,1.742510318756103516e+00
7.720000000000000000e+06,3.697504997253417969e+00
7.725000000000000000e+06,1.645189762115478516e+00
7.730000000000000000e+06,2.242153406143188477e+00
7.735000000000000000e+06,1.156255006790161133e+00
7.740000000000000000e+06,2.138415813446044922e+00
7.745000000000000000e+06,2.352727174758911133e+00
7.750000000000000000e+06,3.982384443283081055e+00
7.755000000000000000e+06,2.470645457506179810e-01
7.760000000000000000e+06,2.898196697235107422e+00
7.765000000000000000e+06,1.825878262519836426e+00
7.770000000000000000e+06,1.678225398063659668e+00
7.775000000000000000e+06,2.364519596099853516e+00
7.780000000000000000e+06,1.952357292175292969e+00
7.785000000000000000e+06,9.967406392097473145e-01
7.790000000000000000e+06,1.418026328086853027e+00
7.795000000000000000e+06,1.843206763267517090e+00
7.800000000000000000e+06,1.154016494750976562e+00
7.805000000000000000e+06,2.909045219421386719e+00
7.810000000000000000e+06,2.818616151809692383e+00
7.815000000000000000e+06,2.692902088165283203e+00
7.820000000000000000e+06,2.134371519088745117e+00
7.825000000000000000e+06,3.200398445129394531e+00
7.830000000000000000e+06,2.700880527496337891e+00
7.835000000000000000e+06,3.372235298156738281e+00
7.840000000000000000e+06,1.449174523353576660e+00
7.845000000000000000e+06,1.534469127655029297e+00
7.850000000000000000e+06,1.196379661560058594e+00
7.855000000000000000e+06,1.850497603416442871e+00
7.860000000000000000e+06,2.037969827651977539e+00
7.865000000000000000e+06,2.153931617736816406e+00
7.870000000000000000e+06,3.156722545623779297e+00
7.875000000000000000e+06,1.743090271949768066e+00
7.880000000000000000e+06,1.565181970596313477e+00
7.885000000000000000e+06,4.077359199523925781e+00
7.890000000000000000e+06,2.790096521377563477e+00
7.895000000000000000e+06,1.817487597465515137e+00
7.900000000000000000e+06,1.295771598815917969e+00
7.905000000000000000e+06,2.401135921478271484e+00
7.910000000000000000e+06,1.965466737747192383e+00
7.915000000000000000e+06,2.168759822845458984e+00
7.920000000000000000e+06,4.385236740112304688e+00
7.925000000000000000e+06,2.790168523788452148e+00
7.930000000000000000e+06,2.198112487792968750e+00
7.935000000000000000e+06,1.982014536857604980e+00
7.940000000000000000e+06,1.840426683425903320e+00
7.945000000000000000e+06,3.240790843963623047e+00
7.950000000000000000e+06,2.236594676971435547e+00
7.955000000000000000e+06,1.924785971641540527e+00
7.960000000000000000e+06,1.938542127609252930e+00
7.965000000000000000e+06,2.265293121337890625e+00
7.970000000000000000e+06,3.744866132736206055e+00
7.975000000000000000e+06,3.723407506942749023e+00
7.980000000000000000e+06,1.738361239433288574e+00
7.985000000000000000e+06,2.586947441101074219e+00
7.990000000000000000e+06,2.334776878356933594e+00
7.995000000000000000e+06,2.545513629913330078e+00
8.000000000000000000e+06,3.537766933441162109e+00
8.005000000000000000e+06,1.876785516738891602e+00
8.010000000000000000e+06,1.282494425773620605e+00
8.015000000000000000e+06,2.280753612518310547e+00
8.020000000000000000e+06,7.066893100738525391e+00
8.025000000000000000e+06,1.091240167617797852e+00
8.030000000000000000e+06,1.078474149107933044e-01
8.035000000000000000e+06,2.576690673828125000e+00
8.040000000000000000e+06,2.198797702789306641e+00
8.045000000000000000e+06,2.678524255752563477e+00
8.050000000000000000e+06,1.971633195877075195e+00
8.055000000000000000e+06,1.902485489845275879e+00
8.060000000000000000e+06,1.467638492584228516e+00
8.065000000000000000e+06,2.881277561187744141e+00
8.070000000000000000e+06,1.099730253219604492e+00
8.075000000000000000e+06,2.314359188079833984e+00
8.080000000000000000e+06,3.011817693710327148e+00
8.085000000000000000e+06,2.834920644760131836e+00
8.090000000000000000e+06,3.818485736846923828e+00
8.095000000000000000e+06,2.421751976013183594e+00
8.100000000000000000e+06,2.324771881103515625e+00
8.105000000000000000e+06,1.732864022254943848e+00
8.110000000000000000e+06,2.092451572418212891e+00
8.115000000000000000e+06,2.547574043273925781e+00
8.120000000000000000e+06,2.679090023040771484e+00
8.125000000000000000e+06,1.561964988708496094e+00
8.130000000000000000e+06,1.269994735717773438e+00
8.135000000000000000e+06,2.272594928741455078e+00
8.140000000000000000e+06,9.769697189331054688e-01
8.145000000000000000e+06,2.189298152923583984e+00
8.150000000000000000e+06,1.127799987792968750e+00
8.155000000000000000e+06,1.854997873306274414e+00
8.160000000000000000e+06,2.700036048889160156e+00
8.165000000000000000e+06,2.740594863891601562e+00
8.170000000000000000e+06,1.807165622711181641e+00
8.175000000000000000e+06,1.487159371376037598e+00
8.180000000000000000e+06,2.615601539611816406e+00
8.185000000000000000e+06,2.000373840332031250e+00
8.190000000000000000e+06,4.737393185496330261e-02
8.195000000000000000e+06,2.554810523986816406e+00
8.200000000000000000e+06,1.711604833602905273e+00
8.205000000000000000e+06,1.898740172386169434e+00
8.210000000000000000e+06,3.950933456420898438e+00
8.215000000000000000e+06,2.691109895706176758e+00
8.220000000000000000e+06,1.288145184516906738e+00
8.225000000000000000e+06,2.160510063171386719e+00
8.230000000000000000e+06,2.663086414337158203e+00
8.235000000000000000e+06,1.977520227432250977e+00
8.240000000000000000e+06,1.751758933067321777e+00
8.245000000000000000e+06,1.444368362426757812e+00
8.250000000000000000e+06,1.932965755462646484e+00
8.255000000000000000e+06,2.594678401947021484e+00
8.260000000000000000e+06,2.463867664337158203e+00
8.265000000000000000e+06,2.162930965423583984e+00
8.270000000000000000e+06,2.181887149810791016e+00
8.275000000000000000e+06,2.294487476348876953e+00
8.280000000000000000e+06,2.662057399749755859e+00
8.285000000000000000e+06,1.896788477897644043e+00
8.290000000000000000e+06,1.556699395179748535e+00
8.295000000000000000e+06,2.502850770950317383e+00
8.300000000000000000e+06,2.120953559875488281e+00
8.305000000000000000e+06,1.208954095840454102e+00
8.310000000000000000e+06,3.473234891891479492e+00
8.315000000000000000e+06,1.828340053558349609e+00
8.320000000000000000e+06,1.999680399894714355e+00
8.325000000000000000e+06,1.508180856704711914e+00
8.330000000000000000e+06,2.261435985565185547e+00
8.335000000000000000e+06,2.346145868301391602e+00
8.340000000000000000e+06,2.197220802307128906e+00
8.345000000000000000e+06,4.655694007873535156e+00
8.350000000000000000e+06,3.083438873291015625e+00
8.355000000000000000e+06,2.095904111862182617e+00
8.360000000000000000e+06,1.512238025665283203e+00
8.365000000000000000e+06,1.731348514556884766e+00
8.370000000000000000e+06,2.031677722930908203e+00
8.375000000000000000e+06,2.269593238830566406e+00
8.380000000000000000e+06,7.524010539054870605e-01
8.385000000000000000e+06,2.871449708938598633e+00
8.390000000000000000e+06,2.221162796020507812e+00
8.395000000000000000e+06,1.431126475334167480e+00
8.400000000000000000e+06,1.280133724212646484e+00
8.405000000000000000e+06,3.631167888641357422e+00
8.410000000000000000e+06,1.054831624031066895e+00
8.415000000000000000e+06,2.334854602813720703e+00
8.420000000000000000e+06,2.212313175201416016e+00
8.425000000000000000e+06,1.622909665107727051e+00
8.430000000000000000e+06,2.529553890228271484e+00
8.435000000000000000e+06,1.719872713088989258e+00
8.440000000000000000e+06,1.342974543571472168e+00
8.445000000000000000e+06,2.648596525192260742e+00
8.450000000000000000e+06,1.536454439163208008e+00
8.455000000000000000e+06,2.129558563232421875e+00
8.460000000000000000e+06,2.578338146209716797e+00
8.465000000000000000e+06,2.507871150970458984e+00
8.470000000000000000e+06,3.521174192428588867e+00
8.475000000000000000e+06,3.316449642181396484e+00
8.480000000000000000e+06,2.292436122894287109e+00
8.485000000000000000e+06,2.871218681335449219e+00
8.490000000000000000e+06,2.084101200103759766e+00
8.495000000000000000e+06,3.166938304901123047e+00
8.500000000000000000e+06,2.351050138473510742e+00
8.505000000000000000e+06,2.392664432525634766e+00
8.510000000000000000e+06,3.554329156875610352e+00
8.515000000000000000e+06,2.409437656402587891e+00
8.520000000000000000e+06,2.118301153182983398e+00
8.525000000000000000e+06,1.607028365135192871e+00
8.530000000000000000e+06,3.296129941940307617e+00
8.535000000000000000e+06,2.627011537551879883e+00
8.540000000000000000e+06,3.324776411056518555e+00
8.545000000000000000e+06,1.552545905113220215e+00
8.550000000000000000e+06,1.571675062179565430e+00
8.555000000000000000e+06,2.367422580718994141e+00
8.560000000000000000e+06,2.681713104248046875e+00
8.565000000000000000e+06,3.051654815673828125e+00
8.570000000000000000e+06,1.221333384513854980e+00
8.575000000000000000e+06,2.455547571182250977e+00
8.580000000000000000e+06,5.749569535255432129e-01
8.585000000000000000e+06,4.479034423828125000e+00
8.590000000000000000e+06,2.016906976699829102e+00
8.595000000000000000e+06,2.770257711410522461e+00
8.600000000000000000e+06,2.364612340927124023e+00
8.605000000000000000e+06,1.934642791748046875e+00
8.610000000000000000e+06,1.775355935096740723e+00
8.615000000000000000e+06,2.124794006347656250e+00
8.620000000000000000e+06,1.791915893554687500e+00
8.625000000000000000e+06,3.208703994750976562e+00
8.630000000000000000e+06,1.908827900886535645e+00
8.635000000000000000e+06,1.528349637985229492e+00
8.640000000000000000e+06,3.068701267242431641e+00
8.645000000000000000e+06,2.591562271118164062e+00
8.650000000000000000e+06,2.015651702880859375e+00
8.655000000000000000e+06,2.171464443206787109e+00
8.660000000000000000e+06,3.283932924270629883e+00
8.665000000000000000e+06,1.133053898811340332e+00
8.670000000000000000e+06,3.363345146179199219e+00
8.675000000000000000e+06,3.402468204498291016e+00
8.680000000000000000e+06,2.719452142715454102e+00
8.685000000000000000e+06,1.766444563865661621e+00
8.690000000000000000e+06,1.881214737892150879e+00
8.695000000000000000e+06,7.092573046684265137e-01
8.700000000000000000e+06,4.929355621337890625e+00
8.705000000000000000e+06,2.093966007232666016e+00
8.710000000000000000e+06,2.335548400878906250e+00
8.715000000000000000e+06,1.831254005432128906e+00
8.720000000000000000e+06,4.057647705078125000e+00
8.725000000000000000e+06,2.780165910720825195e+00
